page_id,page_title,view_count,protection_level,protection_expiry,page_length,page_id_scrapped,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
40846275,Technothlon,58232,unprotected,,16424,,Fewer than 30 watchers,,0,815,115,0,0,10
40887576,Pseudatteria ardoris,3617,unprotected,,1388,,Fewer than 30 watchers,,0,3,8,0,0,5
40959402,Nops guanabacoae,4168,unprotected,,2028,,Fewer than 30 watchers,,0,15,17,0,0,3
40967592,Turkmen National Theatre of Youth,7655,unprotected,,2274,,Fewer than 30 watchers,,0,28,11,0,0,5
41050158,Brayford Radio,194,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
41066086,"Kingsburg, South Carolina",6617,unprotected,,3108,,Fewer than 30 watchers,,0,17,8,0,0,6
41084178,Pashkam,3511,unprotected,,1766,,Fewer than 30 watchers,,1,2,5,0,0,5
41162476,South African NG 0-4-0T 1899,2528,unprotected,,53,,Fewer than 30 watchers,,0,4,1,0,0,
41174481,Joe Ferras,7369,unprotected,,3757,,Fewer than 30 watchers,,1,14,27,0,0,4
41263448,Sonchus palmensis,12871,unprotected,,1986,,Fewer than 30 watchers,,0,83,18,0,0,4
41383046,Federico Gino,22428,unprotected,,3198,,Fewer than 30 watchers,,1,89,45,0,0,4
41407242,Billie Sutton,158727,unprotected,,11125,,Fewer than 30 watchers,,0,1860,108,0,0,4
41414319,Sophia Amoruso,2885266,unprotected,,18081,,Fewer than 30 watchers,,0,10757,193,0,0,15
41502567,Kim Chol-man,37403,unprotected,,10922,,Fewer than 30 watchers,,2,197,75,0,0,5
41522398,Negovan,3331,unprotected,,578,,Fewer than 30 watchers,,1,11,6,0,0,
41563382,Shane Haste,418257,unprotected,,93,,Fewer than 30 watchers,,0,211,6,0,0,
41580394,Visceralmedia Records,2662,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
41627730,MV Stena Nordica,6559,unprotected,,429,,Fewer than 30 watchers,,3,14,7,0,0,3
41646070,Ethel Rojo,11288,unprotected,,2337,,Fewer than 30 watchers,,0,551,21,1,1,9
41652373,Riccardo Massi,18824,unprotected,,2189,,Fewer than 30 watchers,,0,64,17,0,0,8
41659290,Muamer Tanković,173897,unprotected,,29398,,Fewer than 30 watchers,,1,2293,541,7,5,9
41791309,Nikita Kukoyaka,3165,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
41818028,Elizabeth Anita Reddi,49385,unprotected,,3653,,Fewer than 30 watchers,,0,182,56,0,0,8
41830019,Deh Damcheh,6038,unprotected,,1874,,Fewer than 30 watchers,,3,3,5,0,0,5
41883805,Postal addresses in Gibraltar,65008,unprotected,,3102,,Fewer than 30 watchers,,2,564,25,1,1,2
41908403,Impact Records (California),9926,unprotected,,21833,,Fewer than 30 watchers,,2,71,62,3,1,3
41933953,Kam Khan,6528,unprotected,,1759,,Fewer than 30 watchers,,0,5,9,0,0,8
42050806,Paranerita hyalinata,1752,unprotected,,1340,,Fewer than 30 watchers,,2,2,12,0,0,4
42115299,Poliopastea obscura,2381,unprotected,,1141,,Fewer than 30 watchers,,2,0,12,0,0,4
42137018,On the Way (film),29116,unprotected,,1660,,Fewer than 30 watchers,,0,246,10,0,0,6
42141402,Lindsay Irvine,8298,unprotected,,5590,,Fewer than 30 watchers,,0,48,48,0,0,5
42221511,2000 Asian Athletics Championships – Men's 4 × 400 metres relay,3605,unprotected,,1957,,Fewer than 30 watchers,,1,10,5,0,0,
42272140,Spilarctia adumbrata,2880,unprotected,,1112,,Fewer than 30 watchers,,1,5,14,0,0,5
42296875,John Martin (bibliographer),6171,unprotected,,5086,,Fewer than 30 watchers,,0,7,12,0,0,12
42310745,2008 Arkansas High School 7A Boys Soccer Season,5207,unprotected,,20320,,Fewer than 30 watchers,,0,4,31,0,0,5
42372485,John Wayland,6197,unprotected,,1642,,Fewer than 30 watchers,,2,28,8,0,0,
42417116,German Whip,44266,unprotected,,8706,,Fewer than 30 watchers,,0,309,56,0,0,5
42452396,2014 Pacific Rim Gymnastics Championships – Rhythmic Gymnastics,4819,unprotected,,31735,,Fewer than 30 watchers,,1,13,25,0,0,
42528138,"Montevallo, Missouri",7431,unprotected,,2370,,Fewer than 30 watchers,,1,39,22,0,0,3
42530140,Peter Homa,16295,unprotected,,3463,,Fewer than 30 watchers,,1,103,30,0,0,4
42611138,Italy–Yemen relations,9562,unprotected,,1159,,Fewer than 30 watchers,,1,50,28,1,1,8
42747526,Mario Maisonnave,10603,unprotected,,3519,,Fewer than 30 watchers,,2,57,46,0,0,4
42830622,"Indonesian presidential election, 1999",28537,unprotected,,123,,Fewer than 30 watchers,,0,2,37,0,0,3
42833641,Yusuf Cassim,23207,unprotected,,2235,,Fewer than 30 watchers,,0,225,20,0,0,
42952473,Woree State School,3515,unprotected,,1224,,Fewer than 30 watchers,,1,13,26,0,0,10
42957732,Hybodera debilis,2504,unprotected,,951,,Fewer than 30 watchers,,0,3,8,0,0,5
43046930,"St Joseph's Catholic School, Laverstock",10642,unprotected,,2196,,Fewer than 30 watchers,,2,50,29,0,0,9
43126077,Halomonas alimentaria,4137,unprotected,,2474,,Fewer than 30 watchers,,0,19,18,0,0,4
43173682,Edward P. Larkin,3742,unprotected,,3619,,Fewer than 30 watchers,,0,19,18,0,0,2
43194888,Geostachys,4553,unprotected,,3152,,Fewer than 30 watchers,,1,23,10,0,0,3
43203036,Australian Volunteers for International Development,5457,unprotected,,3036,,Fewer than 30 watchers,,0,26,38,0,0,5
43312337,Rock Symphonies (David Garrett album),20213,unprotected,,44,,Fewer than 30 watchers,,0,83,13,0,0,
43406039,Jaipur Pink Panthers,346643,unprotected,,19497,,Fewer than 30 watchers,,1,2038,349,2,1,5
43426284,El cuarto mandamiento,13245,unprotected,,1472,,Fewer than 30 watchers,,0,43,10,0,0,
43468338,Foothills School Division No. 38,11760,unprotected,,1165,,Fewer than 30 watchers,,0,46,18,0,0,
43538285,List of UMass Minutemen in the NFL Draft,19926,unprotected,,133,,Fewer than 30 watchers,,0,12,3,0,0,3
43543892,Lowerarchy,1945,unprotected,,227,,Fewer than 30 watchers,,0,12,1,0,0,
43577267,Karl Alexander Wilhelm von Treskow,4822,unprotected,,1499,,Fewer than 30 watchers,,0,22,7,0,0,3
43606346,Adetus subcostatus,2564,unprotected,,743,,Fewer than 30 watchers,,0,3,8,0,0,5
43609421,The Camelots,1224,unprotected,,281,,Fewer than 30 watchers,,0,5,4,0,0,
43633955,Randomness merger,9602,unprotected,,6351,,Fewer than 30 watchers,,0,25,12,0,0,
43707359,Jesus Christ Only TV,2466,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
43743263,Euan Spark,37963,unprotected,,10172,,Fewer than 30 watchers,,0,586,88,1,1,5
43791598,You Can't Beat Love,13886,unprotected,,5366,,Fewer than 30 watchers,,0,46,19,0,0,3
43804708,Belle vie,5304,unprotected,,714,,Fewer than 30 watchers,,2,16,10,0,0,
43818242,Donald Watson (rugby union),4242,unprotected,,2279,,Fewer than 30 watchers,,0,11,6,0,0,6
43903879,Rashtram,32508,unprotected,,3647,,Fewer than 30 watchers,,1,470,38,0,0,7
43928755,Robert Ellis Dudgeon,8297,unprotected,,7659,,Fewer than 30 watchers,,0,54,29,0,0,16
43930940,Simsky,3278,unprotected,,680,,Fewer than 30 watchers,,2,7,2,0,0,4
43956925,Todd D. Little,10896,unprotected,,5684,,Fewer than 30 watchers,,0,46,26,0,0,23
44016159,Suleyman Abdullin,4443,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
44061394,The Suspect (1916 film),9930,unprotected,,2064,,Fewer than 30 watchers,,0,32,29,0,0,4
44086682,Black Comedy (TV series),115297,unprotected,,17532,,Fewer than 30 watchers,,0,937,105,0,0,3
44087724,R. C. Hörsch,21583,unprotected,,18113,,Fewer than 30 watchers,,2,167,196,2,1,3
44144126,Mathias J. Berres,4712,unprotected,,1730,,Fewer than 30 watchers,,0,9,11,0,0,2
44147205,Megachile natansiella,4135,unprotected,,687,,Fewer than 30 watchers,,0,5,10,0,0,4
44331911,Malko Tarnovo Municipality,8067,unprotected,,2710,,Fewer than 30 watchers,,0,39,9,0,0,10
44340282,Railroad Depot Complex,5430,unprotected,,2181,,Fewer than 30 watchers,,0,15,17,0,0,5
44362225,2007 European Athletics U23 Championships – Women's javelin throw,5188,unprotected,,7505,,Fewer than 30 watchers,,1,7,13,0,0,
44406763,Sherni,84419,unprotected,,2473,,Fewer than 30 watchers,,0,1195,60,0,0,9
44504711,Adam Baal Shem,11258,unprotected,,5273,,Fewer than 30 watchers,,0,212,58,40,2,11
44628484,George Lopez (season 4),43403,unprotected,,64,,Fewer than 30 watchers,,0,7,37,0,0,
44799383,Insurance agents and brokers in Iran,4195,unprotected,,43,,Fewer than 30 watchers,,0,6,16,0,0,
44839638,Sushasan Express,25789,unprotected,,4853,,Fewer than 30 watchers,,0,50,49,0,0,6
44867402,Dor Hugi,13930,unprotected,,5045,,Fewer than 30 watchers,,1,691,70,1,1,3
44925375,Albert C. Jacobs,5985,unprotected,,2508,,Fewer than 30 watchers,,2,16,33,0,0,8
44934631,2015 Connacht Senior Football Championship,16822,unprotected,,11264,,Fewer than 30 watchers,,0,99,84,0,0,
44982044,The Psychic Nature of Being,7453,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
45057199,John Cato,13508,unprotected,,25828,,Fewer than 30 watchers,,2,37,190,0,0,8
45178736,Matthew v S,9852,unprotected,,2203,,Fewer than 30 watchers,,2,35,3,0,0,
45278888,On Through the Night World Tour,20712,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
45313592,Ogé Beauvoir,5091,unprotected,,3067,,Fewer than 30 watchers,,1,34,23,0,0,2
45379476,Spirama inconspicua,4353,unprotected,,1093,,Fewer than 30 watchers,,1,6,12,0,0,5
45381143,Merle Flowers,9582,unprotected,,2197,,Fewer than 30 watchers,,0,33,25,0,0,4
45427920,Nomada bicellularis,2950,unprotected,,1247,,Fewer than 30 watchers,,0,4,14,0,0,4
45436249,Akporvik Hill,3112,unprotected,,632,,Fewer than 30 watchers,,0,5,6,0,0,4
45487254,Vinnie Brand,36226,unprotected,,8671,,Fewer than 30 watchers,,0,525,43,1,1,
45516978,The Day Is My Enemy (song),46843,unprotected,,3886,,Fewer than 30 watchers,,0,297,71,0,0,13
45545350,Orgullo Antioqueño,3760,unprotected,,43,,Fewer than 30 watchers,,0,2,2,0,0,
45619953,Sprockettes,4076,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
45621342,Alex Adair,67284,unprotected,,5418,,Fewer than 30 watchers,,2,209,72,1,1,8
45628340,List of Paraguayan women writers,8548,unprotected,,1697,,Fewer than 30 watchers,,0,22,25,0,0,4
45646371,Inuyashiki,1997393,unprotected,,30360,,36,10,3,40655,364,1,1,6
45656723,G. L. P. Wren,6581,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
45657363,Auzata semipavonaria,2441,unprotected,,1863,,Fewer than 30 watchers,,0,2,11,0,0,7
45664664,Canucha sublignata,3033,unprotected,,2203,,Fewer than 30 watchers,,3,10,13,0,0,5
45716443,"Jim Williamson (footballer, born January 1909)",3511,unprotected,,6132,,Fewer than 30 watchers,,0,6,14,0,0,8
46196195,Floscopa scandens,7100,unprotected,,1022,,Fewer than 30 watchers,,1,35,12,0,0,8
46251723,Bayombong Cathedral,21549,unprotected,,6024,,Fewer than 30 watchers,,0,149,30,1,1,4
46263710,The Disreputable History of Frankie Landau-Banks,42766,unprotected,,7664,,Fewer than 30 watchers,,0,376,45,0,0,
46289529,"Belmont Park, Long Beach, California",10503,unprotected,,4193,,Fewer than 30 watchers,,0,119,16,0,0,5
46311249,Make It Pop,835354,unprotected,,21950,,Fewer than 30 watchers,,2,2153,1146,0,0,3
46360372,Detroit newspaper strike of 1995–97,20499,unprotected,,100,,Fewer than 30 watchers,,0,18,1,0,0,
46383642,Brian Aldridge,6500,unprotected,,350,,Fewer than 30 watchers,,2,35,3,0,0,
46529598,Wang Ke,10453,unprotected,,303,,Fewer than 30 watchers,,0,7,5,0,0,
46705156,"Braintree District Council election, 2011",5276,unprotected,,71,,Fewer than 30 watchers,,0,2,1,0,0,
46873549,Goudarz Davoudi,6495,unprotected,,4054,,Fewer than 30 watchers,,0,6,18,0,0,4
46927733,Dorothea-Maria Rosen,9211,unprotected,,4580,,Fewer than 30 watchers,,2,40,35,1,1,2
46941538,Madelin Riera,5807,unprotected,,3522,,Fewer than 30 watchers,,1,21,19,0,0,6
46959776,Holocacista varii,5233,unprotected,,2771,,Fewer than 30 watchers,,2,4,13,0,0,4
47020265,Trambesh Peak,3070,unprotected,,2604,,Fewer than 30 watchers,,0,6,14,0,0,5
47034910,Francisco Rodríguez Zegada,6787,unprotected,,3420,,Fewer than 30 watchers,,1,64,23,0,0,4
47138384,Bridgewater Jerry,15535,unprotected,,1590,,Fewer than 30 watchers,,0,130,17,0,0,
47147392,Hotaru River,625,unprotected,,24,,Fewer than 30 watchers,,0,0,3,0,0,
47163245,Laz River,925,unprotected,,25,,Fewer than 30 watchers,,0,0,6,0,0,
47198312,Nigel Costello,5306,unprotected,,3255,,Fewer than 30 watchers,,1,19,10,0,0,5
47240399,List of former Movistar riders,26980,unprotected,,6532,,Fewer than 30 watchers,,0,365,24,0,0,2
47248582,Macro Manuscript,14984,unprotected,,10524,,Fewer than 30 watchers,,0,57,29,0,0,4
47316938,Australian Trade Union Archives,7132,unprotected,,1843,,Fewer than 30 watchers,,0,12,16,0,0,
47319664,The Wick Local Nature Reserve,8461,unprotected,,1633,,Fewer than 30 watchers,,0,22,5,0,0,2
47344998,James S. Handford House,3207,unprotected,,2105,,Fewer than 30 watchers,,0,10,12,0,0,5
47357658,Yoav Bear,4649,unprotected,,2374,,Fewer than 30 watchers,,0,6,11,0,0,4
47387477,College Football America Yearbook,5798,unprotected,,8137,,Fewer than 30 watchers,,0,85,32,5,2,2
47492624,Phanda Khurd,4452,unprotected,,3908,,Fewer than 30 watchers,,0,14,10,0,0,6
47502334,Blair Brandt,51195,unprotected,,25209,,Fewer than 30 watchers,,2,254,181,0,0,
47546694,Kevin Swanson,16745,unprotected,,443,,Fewer than 30 watchers,,1,20,10,0,0,
47578258,Wakeby distribution,17754,unprotected,,7274,,Fewer than 30 watchers,,0,105,74,0,0,7
47602901,Devakar Falls,7480,unprotected,,1587,,Fewer than 30 watchers,,0,157,19,0,0,7
47665375,Tacito Augusto Farias,12580,unprotected,,0,,Fewer than 30 watchers,,0,12,,,,
47702165,Sitora Hamidova,7635,unprotected,,2424,,Fewer than 30 watchers,,1,77,21,0,0,6
47875305,Sierra de Híjar,6599,unprotected,,7440,,Fewer than 30 watchers,,1,23,19,0,0,2
47918764,"Stan Harrison (footballer, born 1940)",3773,unprotected,,1356,,Fewer than 30 watchers,,1,2,13,0,0,7
47964891,Heteropsammia cochlea,7950,unprotected,,4040,,Fewer than 30 watchers,,8,59,22,0,0,3
47983757,Charles Otzenberger-Detaille,3743,unprotected,,1459,,Fewer than 30 watchers,,1,17,20,0,0,5
48148544,Bolero (magazine),12006,unprotected,,3909,,Fewer than 30 watchers,,1,37,31,2,1,5
48401254,"Queensland National Bank, Gympie",6306,unprotected,,22148,,Fewer than 30 watchers,,0,24,32,0,0,6
48426720,United States Capitol cornerstone laying,65452,unprotected,,14590,,Fewer than 30 watchers,,0,405,150,0,0,4
48466294,Newport (steamboat),8453,unprotected,,32823,,Fewer than 30 watchers,,0,20,24,0,0,
48467266,Kubity,33689,unprotected,,11684,,Fewer than 30 watchers,,0,172,99,0,0,5
48468241,Annie Hawks,24320,unprotected,,7581,,Fewer than 30 watchers,,3,340,45,0,0,10
48491296,Joe Moore (American football coach),28025,unprotected,,3255,,Fewer than 30 watchers,,0,420,18,0,0,2
48517301,Now (The Walking Dead),383995,unprotected,,8357,,Fewer than 30 watchers,,1,2307,85,0,0,6
48551797,Sermoneta Cathedral,2723,unprotected,,82,,Fewer than 30 watchers,,0,4,1,0,0,
48556642,Li Baohua,11871,unprotected,,2581,,Fewer than 30 watchers,,1,231,24,0,0,6
48562880,"Sir Hugh Smithson, 1st Baronet",10314,unprotected,,12451,,Fewer than 30 watchers,,0,107,38,0,0,
48607656,Merid Wolde Aregay,10221,unprotected,,4136,,Fewer than 30 watchers,,0,93,20,1,1,4
48613625,Rao Rura Singh,2585,unprotected,,28,,Fewer than 30 watchers,,0,1,8,0,0,
48683698,Morton and Mayo,9092,unprotected,,10707,,Fewer than 30 watchers,,2,60,51,0,0,3
48857527,Hebrews 2,15217,unprotected,,9333,,Fewer than 30 watchers,,2,92,41,0,0,
48857878,Yawat railway station,2276,unprotected,,52,,Fewer than 30 watchers,,0,2,1,0,0,
48875845,Princess Mangkubumi,107765,unprotected,,15470,,Fewer than 30 watchers,,1,2043,61,0,0,3
48879284,"Kingscreek, Ohio",6188,unprotected,,1311,,Fewer than 30 watchers,,0,18,11,0,0,3
48897522,Chirkin,3188,unprotected,,337,,Fewer than 30 watchers,,1,19,3,0,0,4
48912755,Bismuth antimonide,20700,unprotected,,8361,,Fewer than 30 watchers,,1,152,36,0,0,10
48918690,Otto Mejer,3563,unprotected,,2852,,Fewer than 30 watchers,,0,3,12,0,0,8
48985076,William Dunstone,4074,unprotected,,1878,,Fewer than 30 watchers,,1,9,6,0,0,5
48987476,Lecithocera parenthesis,2766,unprotected,,813,,Fewer than 30 watchers,,0,30,9,0,0,4
48988639,Juliana Castro (volleyball),959,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
49017004,Sosia (gens),7740,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
49085710,Brandon Semenuk,128930,unprotected,,6726,,Fewer than 30 watchers,,0,1363,186,0,0,4
49159281,Liadov Glacier,2090,unprotected,,122,,Fewer than 30 watchers,,0,1,8,0,0,3
49202536,Joakim Hykkerud,12479,unprotected,,2854,,Fewer than 30 watchers,,1,64,29,0,0,6
49329683,Otávio Bulgarelli,4770,unprotected,,1880,,Fewer than 30 watchers,,0,20,11,0,0,4
49365794,Independent Group (Kenya),6423,unprotected,,1770,,Fewer than 30 watchers,,1,17,3,0,0,
49396436,Robin Weisse,15390,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
49423435,Dear Uge,121759,unprotected,,8062,,Fewer than 30 watchers,,1,1058,423,5,2,6
49517831,Move assignment operator,54482,unprotected,,2857,,Fewer than 30 watchers,,0,577,35,0,0,
49542052,Denny Despert,3728,unprotected,,1790,,Fewer than 30 watchers,,0,3,8,0,0,
49589128,Thomas Ludlam,2058,unprotected,,253,,Fewer than 30 watchers,,2,1,6,0,0,
49658958,Postal codes in American Samoa,22822,unprotected,,36,,Fewer than 30 watchers,,0,18,9,0,0,
49659602,List of UEFA European Championship own goals,17822,unprotected,,18932,,Fewer than 30 watchers,,0,1199,221,1,1,2
49852127,Russell Barlow,6877,unprotected,,6268,,Fewer than 30 watchers,,0,16,22,0,0,5
49872243,Gregorio Sciltian,8385,unprotected,,2196,,Fewer than 30 watchers,,0,47,14,0,0,20
49886112,"Stražišče, Prevalje",3121,unprotected,,5099,,Fewer than 30 watchers,,0,10,5,0,0,4
49951269,"United States Virgin Islands Republican caucus, 2016",6787,unprotected,,88,,Fewer than 30 watchers,,0,12,2,0,0,
49990639,Across the Dead-Line,9348,unprotected,,4049,,Fewer than 30 watchers,,1,18,18,0,0,7
50182248,"Watford Borough Council election, 2016",9342,unprotected,,68,,Fewer than 30 watchers,,0,0,1,0,0,
50225375,Dandamudi Sumathi,247,unprotected,,0,,Fewer than 30 watchers,,0,0,,,,
50226798,Instituto Oxford,5018,unprotected,,808,,Fewer than 30 watchers,,0,13,6,0,0,4
1914,Antimicrobial resistance,1461174,unprotected,,134624,1914,263,22,29,8333,3393,30,13,11
4062,Bilskirnir,63842,unprotected,,1135,4062,Fewer than 30 watchers,,2,655,78,0,0,3
4158,Bill Atkinson,254722,unprotected,,6951,4158,42,4,0,2314,186,0,0,13
5213,Computing,2139517,unprotected,,52752,5213,509,51,18,18021,1703,6,6,6
6371,Centaurus,608228,unprotected,,23458,6371,116,12,6,6921,597,1,1,7
8540,Diesel engine,4980948,unprotected,,148186,8540,441,26,27,41651,5551,9,3,20
9361,Economy of El Salvador,221469,unprotected,,33898,9361,Fewer than 30 watchers,,5,1806,362,2,2,5
9966,Elliptic curve cryptography,938631,unprotected,,58,55283097,160,26,0,3563,1,0,0,
15392,Imperial Conference,106371,unprotected,,7245,15392,Fewer than 30 watchers,,3,1116,151,0,0,3
17112,Hash-based message authentication code,1244568,unprotected,,36,56711332,138,4,0,2988,5,0,0,
18707,Luigi Pirandello,677393,unprotected,,35832,18707,107,8,0,7078,714,0,0,48
24250,Polish Corridor,530659,unprotected,,82256,24250,108,14,7,5338,1406,0,0,20
24545,Pasporta Servo,76395,unprotected,,3184,24545,Fewer than 30 watchers,,2,730,142,1,1,3
25630,Politics of RÃƒÂ©union,39059,unprotected,,0,0,Fewer than 30 watchers,,0,0,,,,
28607,Sergei Diaghilev,666988,unprotected,,29950,28607,92,13,14,4617,627,9,6,36
29126,Soviet submarine K-19,1886082,unprotected,,22568,29126,85,3,4,13362,772,1,1,12
30304,The X-Files,12563039,unprotected,,177645,30304,688,57,35,121890,7461,3,3,16
33983,Wau Holland,42296,unprotected,,4836,33983,Fewer than 30 watchers,,2,845,121,0,0,8
34389,Yukinobu Hoshino,54734,unprotected,,4551,34389,Fewer than 30 watchers,,4,392,86,0,0,15
36811,Subset sum problem,892613,unprotected,,21183,36811,88,11,6,9728,423,2,2,4
42457,1067,44369,unprotected,,5996,42457,Fewer than 30 watchers,,8,260,200,0,0,5
43807,Lombardy,2764009,unprotected,,94663,43807,181,33,9,37631,2159,5,4,40
51522,Fokker,1152305,unprotected,,28752,51522,76,10,5,14124,705,0,0,5
52419,52 BC,38834,unprotected,,2817,52419,Fewer than 30 watchers,,2,296,176,0,0,
56083,Public school,269409,unprotected,,1209,56083,88,6,4,1016,1167,0,0,
58923,People (disambiguation),33532,unprotected,,3792,58923,32,4,8,258,345,0,0,
61492,Jean Valjean,1723180,unprotected,,29227,61492,87,3,5,17576,955,2,2,9
61629,1966 FIFA World Cup,3617885,unprotected,,46612,61629,109,25,11,33378,2680,7,5,13
67728,Petrochemical,1486571,unprotected,,23015,67728,136,15,5,15033,554,0,0,7
68660,Amon,260795,unprotected,,2907,68660,Fewer than 30 watchers,,1,1656,293,0,0,
71917,Natural Color System,394367,unprotected,,13064,71917,63,8,2,3532,209,0,0,2
75908,Charles IX of France,3965052,unprotected,,21677,75908,82,13,4,43095,539,0,0,25
77861,Tatooine,1237275,unprotected,,28763,77861,110,13,15,9591,1151,2,2,9
80293,Botifarra,199854,unprotected,,5255,80293,Fewer than 30 watchers,,3,1736,153,2,1,10
80313,Yokohama,2312558,unprotected,,51703,80313,181,20,16,36535,1443,8,7,34
84167,Antiochus V Eupator,90570,unprotected,,5603,84167,Fewer than 30 watchers,,2,999,148,0,0,4
87405,ChatZilla,118975,unprotected,,13846,87405,48,There may or may not be a watching user visiting recent edits,2,571,321,1,1,4
90643,Clermeil,20577,unprotected,,263,90643,Fewer than 30 watchers,,0,113,20,0,0,3
93092,"Beverly Hills, 90210",6143287,unprotected,,76368,93092,209,18,7,78261,4193,2,2,15
93173,"Richland County, North Dakota",54247,unprotected,,29344,93173,Fewer than 30 watchers,,1,500,166,1,1,8
95570,"Livingston County, Kentucky",69983,unprotected,,19586,95570,Fewer than 30 watchers,,2,596,188,2,2,12
