Book swapping,72626,,2021-08-19T13:12:51.123420
Booker T. Washington,5418567,,2021-08-19T13:12:52.312291
Boomerang,2067916,,2021-08-19T13:12:53.455869
Boomerang (TV channel),1162047,,2021-08-19T13:12:54.582548
Boomerang (TV network),649491,,2021-08-19T13:12:55.698069
Bop It,812231,,2021-08-19T13:12:56.852114
Borama,130596,,2021-08-19T13:12:58.040405
Boredom,1298286,,2021-08-19T13:12:59.220476
"Borek, Iraq",433,,2021-08-19T13:12:59.528923
Borek (Iraq),2611,,2021-08-19T13:13:00.354203
Boring,96339,,2021-08-19T13:13:01.451050
Boris Diaw,1054394,,2021-08-19T13:13:02.658384
Boris Johnson,29744190,,2021-08-19T13:13:03.843293
Born This Way (album),1761224,,2021-08-19T13:13:04.966997
Born This Way Ball,509237,,2021-08-19T13:13:06.137666
Boron,4689212,,2021-08-19T13:13:07.316407
Borussia Dortmund,11714935,,2021-08-19T13:13:08.405115
Boscastle flood of 2004,283384,,2021-08-19T13:13:09.562047
Bosnia and Herzegovina,11386552,,2021-08-19T13:13:10.728464
Bosniaks,1788535,,2021-08-19T13:13:12.042155
Bosnian genocide denial,68767,,2021-08-19T13:13:12.906971
Bosnian pyramid claims,953540,,2021-08-19T13:13:14.025291
Bossy (Lindsay Lohan song),67338,,2021-08-19T13:13:15.106188
Boston,12408262,,2021-08-19T13:13:16.226810
"Boston, Massachusetts",1214887,,2021-08-19T13:13:17.440328
Boston Massacre,3800708,,2021-08-19T13:13:18.603904
Boston Red Sox,6376683,,2021-08-19T13:13:19.803576
Boston Tea Party,6330825,,2021-08-19T13:13:20.938133
Bottle,562788,,2021-08-19T13:13:22.066356
Bottom (BDSM),339184,,2021-08-19T13:13:22.956027
Bow Wow (rapper),7278415,,2021-08-19T13:13:24.122121
Bowls,1118669,,2021-08-19T13:13:25.254718
Bowser (character),1753319,,2021-08-19T13:13:26.399262
Box Cricket League,764868,,2021-08-19T13:13:27.550254
Box jellyfish,3145868,,2021-08-19T13:13:28.677971
Boxing pound for pound rankings,1441181,,2021-08-19T13:13:30.005516
Boy,1195118,,2021-08-19T13:13:31.112954
Boy band,2674402,,2021-08-19T13:13:32.209941
Boyce-Sneed feud,237,,2021-08-19T13:13:32.661009
Boycott against Xiao Zhan Incident,145893,,2021-08-19T13:13:33.258587
Boyfriend,877795,,2021-08-19T13:13:34.380853
Boyka: Undisputed,1843427,,2021-08-19T13:13:35.078453
Boyka: Undisputed IV,54184,,2021-08-19T13:13:35.925708
Boyko Borisov,636661,,2021-08-19T13:13:36.592460
Boyzone,2119559,,2021-08-19T13:13:37.440215
"Bozan, Iraq",9386,,2021-08-19T13:13:38.502716
Brace Belden,358775,,2021-08-19T13:13:39.405306
Brachiosaurus,2065903,,2021-08-19T13:13:40.581127
Brad Pitt,36765501,,2021-08-19T13:13:41.717358
Brad Raffensperger,589799,,2021-08-19T13:13:42.583227
Bradford,1986999,,2021-08-19T13:13:43.724028
Bradley,249634,,2021-08-19T13:13:44.835413
Bradley Beal,2378312,,2021-08-19T13:13:46.041394
Bradley Cooper,32988038,,2021-08-19T13:13:47.224977
Bradley Manning,280899,,2021-08-19T13:13:48.320426
Brady Haran,677059,,2021-08-19T13:13:49.455533
Brady Hoke,915899,,2021-08-19T13:13:50.606879
Brain,4749441,,2021-08-19T13:13:51.636683
Branch Wars,169976,,2021-08-19T13:13:52.812527
Branding (BDSM),35762,,2021-08-19T13:13:53.851884
Brandon Ingram,3623754,,2021-08-19T13:13:55.103125
Bratz Babyz,95213,,2021-08-19T13:13:56.206715
Brauer College Warrnambool,2942,,2021-08-19T13:13:57.161213
Braun Strowman,8307497,,2021-08-19T13:13:58.273651
Brawl Stars,1639498,,2021-08-19T13:13:59.043556
Brazil,25353687,,2021-08-19T13:14:00.196423
Brazil-Israel relations,2051,,2021-08-19T13:14:01.027421
Bread,4054579,,2021-08-19T13:14:02.174259
Breaking Benjamin,3333190,,2021-08-19T13:14:03.303944
Breaking the Silence (non-governmental organization),146420,,2021-08-19T13:14:04.410292
Breakout (Miley Cyrus album),493008,,2021-08-19T13:14:05.506348
Breakout (album),4776,,2021-08-19T13:14:06.520120
Breast,6503766,,2021-08-19T13:14:07.757163
Breathe: Into the Shadows,730618,,2021-08-19T13:14:08.385738
Breathing,1833997,,2021-08-19T13:14:09.534820
Breitbart (surname),18939,,2021-08-19T13:14:10.718323
Breitbart News,5146468,,2021-08-19T13:14:11.850761
Brenda Dervin,31242,,2021-08-19T13:14:13.243388
Brendan Eich,1265428,,2021-08-19T13:14:14.467333
Brendan Emmett Quigley,22063,,2021-08-19T13:14:15.572168
Brendan Fevola,684619,,2021-08-19T13:14:16.758554
Brendon Urie,8295160,,2021-08-19T13:14:17.884936
Brent Rivera,752085,,2021-08-19T13:14:18.737680
Brentwood College School,55882,,2021-08-19T13:14:19.781461
Brett Favre,10394085,,2021-08-19T13:14:20.843725
Brett Kavanaugh,12516423,,2021-08-19T13:14:22.138299
Brett Salisbury,33294,,2021-08-19T13:14:23.235386
Brewing,1847909,,2021-08-19T13:14:24.356252
Brian,738114,,2021-08-19T13:14:25.519384
Brian Alford,14288,,2021-08-19T13:14:26.587459
Brian Bell (American football),25623,,2021-08-19T13:14:27.750104
Brian Eddie Reynolds,3576,,2021-08-19T13:14:28.775591
Brian Goldner,149404,,2021-08-19T13:14:29.878988
Brian H. Hook,42356,,2021-08-19T13:14:30.957069
Brian Hook,136983,,2021-08-19T13:14:32.031293
Brian Houston (pastor),696127,,2021-08-19T13:14:33.182875
Brian Keenan (Irish republican),126465,,2021-08-19T13:14:34.369964
Brian Laudrup,1144108,,2021-08-19T13:14:35.484878
Brian MacLeod (Canadian musician),79608,,2021-08-19T13:14:36.601177
Brian O'Conner,1576520,,2021-08-19T13:14:37.837713
Brian Posehn,1605723,,2021-08-19T13:14:38.993946
Brian Scalabrine,2327683,,2021-08-19T13:14:40.113715
Brick,2554143,,2021-08-19T13:14:41.289221
Bridgette Wilson,3639090,,2021-08-19T13:14:42.456510
Brie Larson,29795449,,2021-08-19T13:14:43.331922
Brigada Mass Media Corporation,99212,,2021-08-19T13:14:44.457212
Brigadier,990899,,2021-08-19T13:14:45.599073
Brigette Lundy-Paine,2914238,,2021-08-19T13:14:46.624428
Brigitte Gabriel,1430187,,2021-08-19T13:14:47.796852
Brilliant Light Power,160351,,2021-08-19T13:14:48.881669
Brin-Jonathan Butler,21981,,2021-08-19T13:14:49.998543
Bring Me the Horizon,5035825,,2021-08-19T13:14:51.112815
Britain First,1606932,,2021-08-19T13:14:52.245084
British Airways,5611849,,2021-08-19T13:14:53.407943
British Army Structure In 2010,3047,,2021-08-19T13:14:53.889965
British Empire,14505394,,2021-08-19T13:14:55.061883
British National Party,1937764,,2021-08-19T13:14:56.196987
British Rail Class 390,671649,,2021-08-19T13:14:57.192253
British Raj,9687925,,2021-08-19T13:14:58.332960
Britney Spears,28090044,,2021-08-19T13:14:59.449548
Britney Spears discography,2063993,,2021-08-19T13:15:00.629259
Brittany Daniel,4082701,,2021-08-19T13:15:01.821284
Brittany Flickinger,3793,,2021-08-19T13:15:02.824614
Brittany Murphy,21798513,,2021-08-19T13:15:03.843463
Brochure,1096232,,2021-08-19T13:15:04.984006
Brock (Pokémon),605563,,2021-08-19T13:15:06.178287
Brock Lesnar,21996001,,2021-08-19T13:15:07.354157
Brock Obama,17201,,2021-08-19T13:15:08.414455
Brokeback Swanson,105137,,2021-08-19T13:15:09.465602
Brokencyde,371649,,2021-08-19T13:15:10.622056
Bron Studios,547411,,2021-08-19T13:15:11.748757
Bronny James,2118880,,2021-08-19T13:15:12.626254
Bronte International University,18220,,2021-08-19T13:15:13.773075
Brood parasite,868974,,2021-08-19T13:15:14.959490
Brook Lopez,3219888,,2021-08-19T13:15:16.067350
Brooke Shields,11862668,,2021-08-19T13:15:17.214547
Brooks City-Base,66769,,2021-08-19T13:15:18.194606
Bros (British band),181527,,2021-08-19T13:15:18.814839
Bros (disambiguation),11726,,2021-08-19T13:15:19.959708
Brother,558232,,2021-08-19T13:15:21.221571
Brother Bear,2190207,,2021-08-19T13:15:22.421857
Brother Bear 2,657292,,2021-08-19T13:15:23.545376
Brown noise,29765,,2021-08-19T13:15:24.702792
Brown v. Board of Education,7200194,,2021-08-19T13:15:25.857663
Bruce Campbell,5002822,,2021-08-19T13:15:26.990104
Bruce Jenner,3170064,,2021-08-19T13:15:28.210866
Bruce Lee,35676520,,2021-08-19T13:15:29.379530
Bruce McArthur,188974,,2021-08-19T13:15:30.398036
Bruce Willis,19527257,,2021-08-19T13:15:31.499717
Brudenell Social Club,44617,,2021-08-19T13:15:32.605068
Bruh,340920,,2021-08-19T13:15:33.694842
Brunei,11084051,,2021-08-19T13:15:34.854217
Bruno Fernandes,1671023,,2021-08-19T13:15:36.010644
Bruno Mars,26973399,,2021-08-19T13:15:37.145417
Bryan Callen,3234716,,2021-08-19T13:15:38.322757
Bryan Elmi Domani,5505,,2021-08-19T13:15:39.145745
Bryan Marchment,72114,,2021-08-19T13:15:40.296637
Bryce Hall,79083,,2021-08-19T13:15:40.981369
Bryce Hall (internet personality),638908,,2021-08-19T13:15:41.595196
Bryce Harper,5825599,,2021-08-19T13:15:42.765373
Bryson DeChambeau,2994918,,2021-08-19T13:15:43.755086
Bubble Guppies,1470496,,2021-08-19T13:15:44.916798
Bubble gum,720037,,2021-08-19T13:15:46.074602
Bubonic plague,11161830,,2021-08-19T13:15:47.287813
Buck's Club,105014,,2021-08-19T13:15:48.384241
Buddha,1058673,,2021-08-19T13:15:49.486445
Buddhas of Bamiyan,2368297,,2021-08-19T13:15:50.620883
Buddhism,18937746,,2021-08-19T13:15:51.805394
Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo,5019975,,2021-08-19T13:15:52.953542
Buford Van Stomm,3370,,2021-08-19T13:15:53.946895
Bugatti,5160484,,2021-08-19T13:15:55.076607
Bugha (gamer),13914,,2021-08-19T13:15:55.363269
Bugs Bunny,4255704,,2021-08-19T13:15:56.514212
Bugzy Malone,1398994,,2021-08-19T13:15:57.756483
Building Cities from Scratch,10288,,2021-08-19T13:15:58.744482
Bukkake,4899846,,2021-08-19T13:15:59.949136
Bukkake (sex act),1171365,,2021-08-19T13:16:01.125085
Buletin Utama,49727,,2021-08-19T13:16:02.226317
Bulgaria,13020868,,2021-08-19T13:16:03.340961
"Bulgarian presidential election, 2021",9185,,2021-08-19T13:16:04.234201
Bulgars,1185598,,2021-08-19T13:16:05.414509
Bull Terrier,3838120,,2021-08-19T13:16:06.588601
Bull shark,3140172,,2021-08-19T13:16:07.713062
Bullet Bill,14807,,2021-08-19T13:16:08.822698
Bullet Bill (Super Mario Bros.),1220,,2021-08-19T13:16:09.432971
Bullet for My Valentine,2403808,,2021-08-19T13:16:10.631621
Bullet in the Head,215216,,2021-08-19T13:16:11.762579
Bullshit,1681930,,2021-08-19T13:16:12.870276
Bully,138798,,2021-08-19T13:16:13.942590
Bully (disambiguation),84948,,2021-08-19T13:16:14.918822
Bullying,5253936,,2021-08-19T13:16:16.089681
Bum,158167,,2021-08-19T13:16:17.156775
Bumblebee,4438265,,2021-08-19T13:16:18.263170
Bumsex,1897,,2021-08-19T13:16:19.065928
Bungle (Rainbow),135637,,2021-08-19T13:16:20.198727
Bunk'd,4134117,,2021-08-19T13:16:21.337860
Bunsen burner,1213380,,2021-08-19T13:16:22.515294
Bunt (community),862593,,2021-08-19T13:16:23.664161
BurgerFi,149556,,2021-08-19T13:16:24.547678
Burger Chef,1143488,,2021-08-19T13:16:25.672965
Burger Chef murders,505297,,2021-08-19T13:16:26.791736
Burger King,5163772,,2021-08-19T13:16:27.960715
Burger King Specialty Sandwiches,106486,,2021-08-19T13:16:29.134535
Burger King chicken nuggets,105581,,2021-08-19T13:16:30.315329
Burger King company,317,,2021-08-19T13:16:30.769229
Burger King fish sandwiches,79795,,2021-08-19T13:16:31.910738
Burger King grilled chicken sandwiches,92033,,2021-08-19T13:16:33.033892
Burger wars,113711,,2021-08-19T13:16:34.095950
Burgeranch,60633,,2021-08-19T13:16:34.741404
Burgerville,132487,,2021-08-19T13:16:35.877353
Burhan Wani,851915,,2021-08-19T13:16:36.932898
Burj Khalifa,19983188,,2021-08-19T13:16:38.026258
Burki,39729,,2021-08-19T13:16:39.155985
Burki (surname),5957,,2021-08-19T13:16:40.142382
"Burlington High School (Burlington, Kansas)",3083,,2021-08-19T13:16:41.139516
Burlington High School (Kansas),12514,,2021-08-19T13:16:42.229386
Burrito,2786275,,2021-08-19T13:16:43.386797
Burzynski Clinic,1279103,,2021-08-19T13:16:44.531004
Burzynski Research Institute,2871,,2021-08-19T13:16:45.343167
Bus,2872965,,2021-08-19T13:16:46.436419
Business,6903133,,2021-08-19T13:16:47.600206
Business card,928368,,2021-08-19T13:16:48.723573
Businesses and organizations in Second Life,36004,,2021-08-19T13:16:49.880363
Busy Buses,30069,,2021-08-19T13:16:50.955979
Butt,631861,,2021-08-19T13:16:52.138315
Butt Hole Road,159280,,2021-08-19T13:16:53.292309
Butter,3161126,,2021-08-19T13:16:54.470465
Butterfly,5772115,,2021-08-19T13:16:55.611337
Buttermilk Crispy Tenders,52077,,2021-08-19T13:16:56.552589
Buttocks,3291034,,2021-08-19T13:16:57.691801
Buzz Aldrin,10369164,,2021-08-19T13:16:58.854582
Bye,120920,,2021-08-19T13:16:59.941097
Byron Howard,472284,,2021-08-19T13:17:01.127011
Byun Baek-hyun,3803882,,2021-08-19T13:17:02.239623
Byzantine Greeks,478782,,2021-08-19T13:17:03.380135
Bøfsandwich,42215,,2021-08-19T13:17:04.485611
C,3317455,,2021-08-19T13:17:05.601876
C. K. McClatchy High School,59275,,2021-08-19T13:17:06.812135
C. N. R. Rao,816082,,2021-08-19T13:17:07.940796
C. N. Ramachandra Rao,3321,,2021-08-19T13:17:08.543575
C. S. Lewis,8466730,,2021-08-19T13:17:09.657753
CAC%2FPAC JF-17 Thunder,3778103,,2021-08-19T13:17:10.833641
CAC %2F PAC JF-17 Thunder,8369,,2021-08-19T13:17:11.852887
CAPTCHA,4132052,,2021-08-19T13:17:13.071296
CBS%2FFox Video,136575,,2021-08-19T13:17:14.207023
CBS Films,372224,,2021-08-19T13:17:15.406582
CBS Studios,64623,,2021-08-19T13:17:16.499085
CBS Television Studios,483528,,2021-08-19T13:17:17.725476
CBS Theatrical Films,38188,,2021-08-19T13:17:18.902668
CBT,706516,,2021-08-19T13:17:20.078681
CBeebies,2010083,,2021-08-19T13:17:21.193678
CCF,166536,,2021-08-19T13:17:22.411636
CERN,4712785,,2021-08-19T13:17:23.567054
CFAJ,2256,,2021-08-19T13:17:24.040600
CHSC (AM),17171,,2021-08-19T13:17:25.208335
CJ McCollum,975250,,2021-08-19T13:17:26.334608
CKDU-FM,18268,,2021-08-19T13:17:27.445819
CKY (band),1205985,,2021-08-19T13:17:28.678493
CLC (group),600582,,2021-08-19T13:17:29.854676
CM Punk,12358233,,2021-08-19T13:17:31.026186
CNN,7885790,,2021-08-19T13:17:32.184359
CNN State Of the Union,2309,,2021-08-19T13:17:32.823957
CN Tower,4223910,,2021-08-19T13:17:33.967753
COVID-19 drug development,469762,,2021-08-19T13:17:34.602577
COVID-19 pandemic by country and territory,14777271,,2021-08-19T13:17:35.097497
COVID-19 pandemic in Asia,397715,,2021-08-19T13:17:35.719315
COVID-19 pandemic in Australia,1972808,,2021-08-19T13:17:36.388031
COVID-19 pandemic in Brazil,1872440,,2021-08-19T13:17:37.027446
COVID-19 pandemic in Brazil%2FStatistics,127016,,2021-08-19T13:17:37.663932
COVID-19 pandemic in Canada,1625284,,2021-08-19T13:17:38.315879
COVID-19 pandemic in Cyprus,176001,,2021-08-19T13:17:38.937945
COVID-19 pandemic in France,1574792,,2021-08-19T13:17:39.576253
COVID-19 pandemic in Germany,1856473,,2021-08-19T13:17:40.224308
COVID-19 pandemic in Greenland,124050,,2021-08-19T13:17:40.858626
COVID-19 pandemic in India,6766390,,2021-08-19T13:17:41.543877
COVID-19 pandemic in Iran,481939,,2021-08-19T13:17:42.180325
COVID-19 pandemic in Italy,2195314,,2021-08-19T13:17:42.831310
COVID-19 pandemic in Mexico,1215031,,2021-08-19T13:17:43.447319
COVID-19 pandemic in Namibia,219157,,2021-08-19T13:17:44.144233
COVID-19 pandemic in New Zealand,1092853,,2021-08-19T13:17:44.761506
COVID-19 pandemic in North Korea,583393,,2021-08-19T13:17:45.411420
COVID-19 pandemic in Oceania,190474,,2021-08-19T13:17:46.040172
COVID-19 pandemic in Ontario,864184,,2021-08-19T13:17:46.719242
COVID-19 pandemic in Peru,663675,,2021-08-19T13:17:47.312934
COVID-19 pandemic in Poland,900886,,2021-08-19T13:17:47.949710
"COVID-19 pandemic in Punjab, India",2710006,,2021-08-19T13:17:48.586899
COVID-19 pandemic in Romania,769048,,2021-08-19T13:17:49.234770
COVID-19 pandemic in Saudi Arabia,344093,,2021-08-19T13:17:49.880704
COVID-19 pandemic in South Korea,641832,,2021-08-19T13:17:50.520427
COVID-19 pandemic in Spain,1541844,,2021-08-19T13:17:51.161510
COVID-19 pandemic in Sri Lanka,356025,,2021-08-19T13:17:51.775694
COVID-19 pandemic in Switzerland,510831,,2021-08-19T13:17:52.278773
COVID-19 pandemic in Trinidad and Tobago,125119,,2021-08-19T13:17:52.980800
COVID-19 pandemic in Turkey,682474,,2021-08-19T13:17:53.596787
COVID-19 pandemic in Ukraine,376846,,2021-08-19T13:17:54.290030
COVID-19 pandemic in Uttar Pradesh,970159,,2021-08-19T13:17:54.906001
COVID-19 pandemic in mainland China,976396,,2021-08-19T13:17:55.527385
COVID-19 pandemic in the Netherlands,605630,,2021-08-19T13:17:56.184020
COVID-19 pandemic in the United Kingdom,3364941,,2021-08-19T13:17:56.835206
COVID-19 pandemic in the United States,8174949,,2021-08-19T13:17:57.489052
COVID-19 pandemic on cruise ships,467624,,2021-08-19T13:17:58.117162
COVID-19 testing,4754618,,2021-08-19T13:17:58.763518
COVID-19 vaccination in India,536892,,2021-08-19T13:17:59.203285
COVID-19 vaccine,6652933,,2021-08-19T13:17:59.825421
CT,196252,,2021-08-19T13:18:00.925660
CUDA,3188356,,2021-08-19T13:18:02.025689
CV,185930,,2021-08-19T13:18:03.146148
CWC,83286,,2021-08-19T13:18:04.216976
Cabbit,301221,,2021-08-19T13:18:05.347717
Cabinet of Joe Biden,2783547,,2021-08-19T13:18:05.850055
Cactus,4642436,,2021-08-19T13:18:07.030196
Cade Cunningham,403289,,2021-08-19T13:18:07.538497
Cadence Bank,84217,,2021-08-19T13:18:08.687268
Cadillac,3863626,,2021-08-19T13:18:09.857595
Caelynn Miller-Keyes,348625,,2021-08-19T13:18:10.696860
Caerleon Comprehensive School,23511,,2021-08-19T13:18:11.836771
Caersws,56742,,2021-08-19T13:18:12.984665
Caesium,2488905,,2021-08-19T13:18:14.144307
Caffeine,8210775,,2021-08-19T13:18:15.320039
Caillou,2589511,,2021-08-19T13:18:16.341555
Caitlyn Jenner,34277559,,2021-08-19T13:18:17.525213
Cake,4508943,,2021-08-19T13:18:18.708753
Calcium,4691426,,2021-08-19T13:18:19.820595
Calculator,12985968,,2021-08-19T13:18:20.973270
Calculus,6651011,,2021-08-19T13:18:22.154751
Calendar reform,322627,,2021-08-19T13:18:23.259700
Cali Thornhill DeWitt,101153,,2021-08-19T13:18:24.304445
California,28875218,,2021-08-19T13:18:25.480127
California Gold Rush,4471548,,2021-08-19T13:18:26.655201
California Miramar University,196766,,2021-08-19T13:18:27.838952
California Proposition 8 (2008),1191899,,2021-08-19T13:18:28.963905
Caliph of Córdoba,52912,,2021-08-19T13:18:30.027018
Caliphate,5892706,,2021-08-19T13:18:31.190811
CallMeCarson,201066,,2021-08-19T13:18:31.654674
Call girl,3664890,,2021-08-19T13:18:32.886459
Call of Duty,16904914,,2021-08-19T13:18:33.879902
Call of Duty: Black Ops 4,3861627,,2021-08-19T13:18:34.777509
Call of Duty: Black Ops Cold War,2663165,,2021-08-19T13:18:35.386076
Call of Duty: Black Ops II,3406186,,2021-08-19T13:18:36.583407
Call of Duty: Modern Warfare 2,4484924,,2021-08-19T13:18:37.830119
Call of Duty 4: Modern Warfare,4174816,,2021-08-19T13:18:38.933827
Calpernia Addams,559620,,2021-08-19T13:18:40.121334
Calvin Coolidge,8235379,,2021-08-19T13:18:41.353002
Calvin Goddard (ballistics),53002,,2021-08-19T13:18:42.459890
Cam Anthony,2054,,2021-08-19T13:18:42.756303
Cam Newton,14471298,,2021-08-19T13:18:43.932179
Cambodia,13373901,,2021-08-19T13:18:45.080333
Cambodia national football team,777314,,2021-08-19T13:18:46.246164
Cambodian Navy SEALs,16973,,2021-08-19T13:18:47.286330
Cambodian genocide denial,263513,,2021-08-19T13:18:48.429161
Cambridge Animation Systems,31780,,2021-08-19T13:18:49.527120
Camel,5744942,,2021-08-19T13:18:50.709424
Camel toe,4174142,,2021-08-19T13:18:51.858617
Cameron,279694,,2021-08-19T13:18:53.058431
Cameron Dallas,2901880,,2021-08-19T13:18:54.204559
Cameron Devlin,22360,,2021-08-19T13:18:55.012757
Cameron Monaghan,8811835,,2021-08-19T13:18:56.114573
Cameroon Air Force,123773,,2021-08-19T13:18:57.241119
Camila Cabello,20721745,,2021-08-19T13:18:58.358526
Camille Rowe,1568445,,2021-08-19T13:18:59.447010
Camp Rock,1712870,,2021-08-19T13:19:00.883786
CampusEAI Consortium,14610,,2021-08-19T13:19:01.846780
Campus Consortium,12170,,2021-08-19T13:19:02.862534
Can't Be Tamed,599205,,2021-08-19T13:19:04.031749
Canada,48957720,,2021-08-19T13:19:05.195292
Canadian Institute of Public Health Inspectors,8811,,2021-08-19T13:19:06.272220
Canadian Radio-television and Telecommunications Commission,315989,,2021-08-19T13:19:07.413011
Canadian Union of Public Employees,93712,,2021-08-19T13:19:08.529912
Canadians,1906608,,2021-08-19T13:19:09.680879
Canary Lee Burton,5058,,2021-08-19T13:19:10.684481
Canberra,5574233,,2021-08-19T13:19:11.831142
Cancel culture,2336408,,2021-08-19T13:19:12.663854
Cancer,11479660,,2021-08-19T13:19:13.832694
Candace Owens,12805210,,2021-08-19T13:19:14.718854
Candice LeRae,1528284,,2021-08-19T13:19:15.825615
Candiru,1868599,,2021-08-19T13:19:17.026011
Candiru_(fish),,,2021-08-19T13:19:17.303028
Candle,1570938,,2021-08-19T13:19:17.373436
Candy,1819356,,2021-08-19T13:19:17.434540
"Candy, Quahog Marshmallow",207997,,2021-08-19T13:19:17.505615
Cane toad,1929286,,2021-08-19T13:19:17.606962
Canelo Álvarez,15580611,,2021-08-19T13:19:17.676581
Canimals,164567,,2021-08-19T13:19:17.736062
Cannabis,7099421,,2021-08-19T13:19:17.803357
