page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories,page_freshness
10303169,Toilers Organisation of Afghanistan,3761,unprotected,,1432,Fewer than 30 watchers,,0,46,17,0,0,2,1073
45545350,Orgullo Antioqueño,3760,unprotected,,43,Fewer than 30 watchers,,0,2,2,0,0,,1074
32751940,Mormogystia proleuca,3749,unprotected,,1476,Fewer than 30 watchers,,1,2,18,0,0,5,1075
47983757,Charles Otzenberger-Detaille,3743,unprotected,,1459,Fewer than 30 watchers,,1,17,20,0,0,5,1076
43173682,Edward P. Larkin,3742,unprotected,,3619,Fewer than 30 watchers,,0,19,18,0,0,2,1077
19018807,Szarkówka,3728,unprotected,,1624,Fewer than 30 watchers,,1,3,7,0,0,5,1078
49542052,Denny Despert,3728,unprotected,,1790,Fewer than 30 watchers,,0,3,8,0,0,,1079
27073611,Solariella chodon,3726,unprotected,,1154,Fewer than 30 watchers,,0,9,17,1,1,8,1080
7132011,Akita-Shirakami Station,3712,unprotected,,53,Fewer than 30 watchers,,0,0,1,0,0,,1081
19115345,Iyaguchi Station,3693,unprotected,,3600,Fewer than 30 watchers,,0,4,26,0,0,6,1082
40823804,Damias simillima,3686,unprotected,,906,Fewer than 30 watchers,,1,2,13,0,0,4,1083
24933526,Likoma (moth),3649,unprotected,,1153,Fewer than 30 watchers,,0,2,18,0,0,4,1084
29303586,Phyllonorycter purgantella,3648,unprotected,,1133,Fewer than 30 watchers,,1,8,16,0,0,4,1085
37709114,Tachina defecta,3642,unprotected,,992,Fewer than 30 watchers,,0,4,10,0,0,4,1086
30045857,Schlink,3618,unprotected,,345,Fewer than 30 watchers,,0,10,6,0,0,3,1087
33265566,George Bockelberg,3617,unprotected,,1435,Fewer than 30 watchers,,2,9,20,0,0,7,1088
40887576,Pseudatteria ardoris,3617,unprotected,,1388,Fewer than 30 watchers,,0,3,8,0,0,5,1089
42221511,2000 Asian Athletics Championships – Men's 4 × 400 metres relay,3605,unprotected,,1957,Fewer than 30 watchers,,1,10,5,0,0,,1090
22506023,Ripton MacPherson,3588,unprotected,,1182,Fewer than 30 watchers,,0,4,25,0,0,4,1091
26734723,Jesús López de Lara,3578,unprotected,,1725,Fewer than 30 watchers,,1,7,20,0,0,6,1092
48918690,Otto Mejer,3563,unprotected,,2852,Fewer than 30 watchers,,0,3,12,0,0,8,1093
33325927,Trelassick,3561,unprotected,,448,Fewer than 30 watchers,,0,9,8,0,0,5,1094
14336482,Lake Shore Tower 1,3557,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1095
21261427,"Adamów, Gmina Mykanów",3545,unprotected,,1645,Fewer than 30 watchers,,1,4,8,0,0,5,1096
2768539,Æthelwine of Abingdon,3532,unprotected,,1060,Fewer than 30 watchers,,4,4,27,0,0,4,1097
42952473,Woree State School,3515,unprotected,,1224,Fewer than 30 watchers,,1,13,26,0,0,10,1098
41084178,Pashkam,3511,unprotected,,1766,Fewer than 30 watchers,,1,2,5,0,0,5,1099
45716443,"Jim Williamson (footballer, born January 1909)",3511,unprotected,,6132,Fewer than 30 watchers,,0,6,14,0,0,8,1100
11969873,William Dunbar (disambiguation),3489,unprotected,,1069,Fewer than 30 watchers,,0,22,21,0,0,,1101
29530235,Stanislav Hristov,3488,unprotected,,1491,Fewer than 30 watchers,,0,9,22,0,0,4,1102
25397157,Vriesea schunkii,3472,unprotected,,1019,Fewer than 30 watchers,,0,4,11,0,0,5,1103
21560278,Chojniczki-Wybudowanie,3431,unprotected,,1694,Fewer than 30 watchers,,0,5,5,0,0,5,1104
37312959,Athletics at the 2004 Summer Paralympics – Men's 100 metres T52–54,3418,unprotected,,15444,Fewer than 30 watchers,,9,7,12,0,0,,1105
31282989,Anthidium placitum,3415,unprotected,,1437,Fewer than 30 watchers,,5,5,12,0,0,4,1106
21030305,"Pawłówko, Gmina Buk",3396,unprotected,,1427,Fewer than 30 watchers,,1,6,11,0,0,6,1107
35474005,"Varabad, Tehran",3342,unprotected,,1820,Fewer than 30 watchers,,0,3,3,0,0,5,1108
41522398,Negovan,3331,unprotected,,578,Fewer than 30 watchers,,1,11,6,0,0,,1109
38639116,Sar Saleh Kutah,3294,unprotected,,2355,Fewer than 30 watchers,,1,7,7,0,0,5,1110
43930940,Simsky,3278,unprotected,,680,Fewer than 30 watchers,,2,7,2,0,0,4,1111
33219026,"Altıntaş, Çelikhan",3244,unprotected,,2537,Fewer than 30 watchers,,1,5,21,0,0,8,1112
5481257,Oil Circuit Breaker,3237,unprotected,,147,Fewer than 30 watchers,,0,2,6,0,0,4,1113
25393419,Gabrce,3219,unprotected,,4293,Fewer than 30 watchers,,0,3,15,0,0,4,1114
25692748,Rieumory Aqueduct,3212,unprotected,,1461,Fewer than 30 watchers,,0,9,16,0,0,5,1115
47344998,James S. Handford House,3207,unprotected,,2105,Fewer than 30 watchers,,0,10,12,0,0,5,1116
48897522,Chirkin,3188,unprotected,,337,Fewer than 30 watchers,,1,19,3,0,0,4,1117
41791309,Nikita Kukoyaka,3165,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1118
35933982,Accessibility and built environments,3163,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1119
19918072,"Stanisławów, Gmina Chlewiska",3160,unprotected,,1498,Fewer than 30 watchers,,1,7,12,0,0,7,1120
32821422,Niccolò Galli,3151,unprotected,,185,Fewer than 30 watchers,,3,4,6,0,0,,1121
26755851,Mitromorpha senegalensis,3143,unprotected,,1791,Fewer than 30 watchers,,1,10,26,0,0,8,1122
24386107,Catocala grisatra,3133,unprotected,,1213,Fewer than 30 watchers,,2,5,17,0,0,5,1123
49886112,"Stražišče, Prevalje",3121,unprotected,,5099,Fewer than 30 watchers,,0,10,5,0,0,4,1124
21520582,Nowe Kolnie,3115,unprotected,,1747,Fewer than 30 watchers,,0,4,10,0,0,6,1125
45436249,Akporvik Hill,3112,unprotected,,632,Fewer than 30 watchers,,0,5,6,0,0,4,1126
15884252,Ilova River (Timiș),3109,unprotected,,28,Fewer than 30 watchers,,0,0,21,0,0,,1127
34799742,Georg Lous,3095,unprotected,,4020,Fewer than 30 watchers,,1,5,11,0,0,,1128
12376003,Scinax jureia,3081,unprotected,,76,Fewer than 30 watchers,,0,4,1,0,0,,1129
37700191,Tachina casta,3076,unprotected,,1249,Fewer than 30 watchers,,0,9,13,0,0,4,1130
47020265,Trambesh Peak,3070,unprotected,,2604,Fewer than 30 watchers,,0,6,14,0,0,5,1131
23965353,Okumoto,3034,unprotected,,302,Fewer than 30 watchers,,0,8,13,0,0,4,1132
45664664,Canucha sublignata,3033,unprotected,,2203,Fewer than 30 watchers,,3,10,13,0,0,5,1133
26245948,Hyperstrotia pervertens,3029,unprotected,,2193,Fewer than 30 watchers,,4,4,25,0,0,4,1134
28384134,Ostružnja Donja,3006,unprotected,,2556,Fewer than 30 watchers,,1,6,16,0,0,5,1135
27073715,Calliostoma belauense,2956,unprotected,,1813,Fewer than 30 watchers,,1,2,22,0,0,10,1136
45427920,Nomada bicellularis,2950,unprotected,,1247,Fewer than 30 watchers,,0,4,14,0,0,4,1137
38680934,Booneville School District,2945,unprotected,,221,Fewer than 30 watchers,,1,2,5,0,0,,1138
24325082,Kozaki Osuchowskie,2927,unprotected,,1641,Fewer than 30 watchers,,0,4,8,0,0,5,1139
21857829,Kostrzewski,2919,unprotected,,502,Fewer than 30 watchers,,1,7,7,0,0,3,1140
14524442,Trygve Moe (politician),2913,unprotected,,974,Fewer than 30 watchers,,0,5,18,0,0,4,1141
25805556,Asota fulvia,2883,unprotected,,768,Fewer than 30 watchers,,1,2,15,0,0,5,1142
42272140,Spilarctia adumbrata,2880,unprotected,,1112,Fewer than 30 watchers,,1,5,14,0,0,5,1143
39548104,Bert Nelson,2864,unprotected,,540,Fewer than 30 watchers,,3,12,9,0,0,,1144
29206249,Justice Burke,2851,unprotected,,1130,Fewer than 30 watchers,,1,5,19,0,0,,1145
14732672,"Kobylniki, Środa Śląska County",2803,unprotected,,1704,Fewer than 30 watchers,,1,1,17,0,0,6,1146
48987476,Lecithocera parenthesis,2766,unprotected,,813,Fewer than 30 watchers,,0,30,9,0,0,4,1147
22459028,Neoborocera,2745,unprotected,,1478,Fewer than 30 watchers,,1,5,12,0,0,5,1148
48551797,Sermoneta Cathedral,2723,unprotected,,82,Fewer than 30 watchers,,0,4,1,0,0,,1149
22119777,Kaive parish,2676,unprotected,,43,Fewer than 30 watchers,,0,0,1,0,0,,1150
10581139,Tuora-Kyuyol,2668,unprotected,,520,Fewer than 30 watchers,,0,5,7,0,0,4,1151
41580394,Visceralmedia Records,2662,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1152
39540513,"Taqiabad, Zarand",2652,unprotected,,1923,Fewer than 30 watchers,,1,0,5,0,0,5,1153
35682264,Synersaga pseudocathra,2594,unprotected,,700,Fewer than 30 watchers,,1,5,11,1,1,5,1154
48613625,Rao Rura Singh,2585,unprotected,,28,Fewer than 30 watchers,,0,1,8,0,0,,1155
43606346,Adetus subcostatus,2564,unprotected,,743,Fewer than 30 watchers,,0,3,8,0,0,5,1156
11693928,Christen Smed,2542,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1157
26755085,Curtitoma novajasemljensis,2534,unprotected,,3360,Fewer than 30 watchers,,1,0,28,0,0,4,1158
41162476,South African NG 0-4-0T 1899,2528,unprotected,,53,Fewer than 30 watchers,,0,4,1,0,0,,1159
29001383,Ōsama (musician),2506,unprotected,,92,Fewer than 30 watchers,,0,0,2,0,0,3,1160
42957732,Hybodera debilis,2504,unprotected,,951,Fewer than 30 watchers,,0,3,8,0,0,5,1161
28990585,Leucoptera celastrella,2502,unprotected,,1620,Fewer than 30 watchers,,1,0,21,0,0,5,1162
43707359,Jesus Christ Only TV,2466,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1163
45657363,Auzata semipavonaria,2441,unprotected,,1863,Fewer than 30 watchers,,0,2,11,0,0,7,1164
2550681,Bass Rock (disambiguation),2431,unprotected,,627,Fewer than 30 watchers,,0,8,12,0,0,,1165
26629652,CUWS,2431,unprotected,,224,Fewer than 30 watchers,,0,12,7,0,0,,1166
13237793,Valea Rorii River (Bazna),2412,unprotected,,36,Fewer than 30 watchers,,0,1,15,0,0,,1167
42115299,Poliopastea obscura,2381,unprotected,,1141,Fewer than 30 watchers,,2,0,12,0,0,4,1168
40491920,Paine Airport,2319,unprotected,,51,Fewer than 30 watchers,,0,6,1,0,0,,1169
48857878,Yawat railway station,2276,unprotected,,52,Fewer than 30 watchers,,0,2,1,0,0,,1170
4524798,Don Juan (1927 film),2217,unprotected,,50,Fewer than 30 watchers,,0,1,1,0,0,,1171
20269044,Hugh of Burgundy (disambiguation),2162,unprotected,,470,Fewer than 30 watchers,,0,5,3,0,0,,1172
49159281,Liadov Glacier,2090,unprotected,,122,Fewer than 30 watchers,,0,1,8,0,0,3,1173
29084654,Diamond Ranch,2084,unprotected,,367,Fewer than 30 watchers,,1,1,3,0,0,,1174
26722457,Sarria (disambiguation),2083,unprotected,,612,Fewer than 30 watchers,,2,6,12,0,0,,1175
29259942,Dyshekov,2065,unprotected,,357,Fewer than 30 watchers,,1,4,8,0,0,4,1176
49589128,Thomas Ludlam,2058,unprotected,,253,Fewer than 30 watchers,,2,1,6,0,0,,1177
26095975,Trail Pictures,1970,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1178
43543892,Lowerarchy,1945,unprotected,,227,Fewer than 30 watchers,,0,12,1,0,0,,1179
37440464,2011 Japan Women's Football League,1898,unprotected,,52,Fewer than 30 watchers,,0,0,2,0,0,,1180
33386220,William Call (disambiguation),1832,unprotected,,259,Fewer than 30 watchers,,3,1,4,0,0,,1181
42050806,Paranerita hyalinata,1752,unprotected,,1340,Fewer than 30 watchers,,2,2,12,0,0,4,1182
14987042,Fayette Township,1711,unprotected,,452,Fewer than 30 watchers,,1,0,6,0,0,,1183
2974855,Kiabonyoru primary school,1695,unprotected,,109,Fewer than 30 watchers,,0,0,4,0,0,3,1184
33925937,John Lauder (disambiguation),1673,unprotected,,568,Fewer than 30 watchers,,0,1,5,0,0,,1185
34894413,Tim Flood,1582,unprotected,,174,Fewer than 30 watchers,,1,3,4,0,0,,1186
8323417,Thomas Hazlehurst,1509,unprotected,,412,Fewer than 30 watchers,,1,1,8,0,0,,1187
20925435,Thorpe on the Hill,1487,unprotected,,151,Fewer than 30 watchers,,2,1,5,0,0,,1188
36715882,Michael Quinn (paralympian),1471,unprotected,,57,Fewer than 30 watchers,,0,1,1,0,0,,1189
31980489,Villa Grande (disambiguation),1469,unprotected,,271,Fewer than 30 watchers,,0,7,1,0,0,,1190
2732149,ZeroNine Manufacturing,1462,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1191
40392375,Tushmanlu,1295,unprotected,,151,Fewer than 30 watchers,,3,1,5,0,0,,1192
17800846,Methylmalonate semialdehyde dehydrogenase,1225,unprotected,,155,Fewer than 30 watchers,,0,2,3,0,0,,1193
43609421,The Camelots,1224,unprotected,,281,Fewer than 30 watchers,,0,5,4,0,0,,1194
35435895,Mahmudiyeh,1177,unprotected,,417,Fewer than 30 watchers,,1,1,12,0,0,,1195
21855577,Nostru,1173,unprotected,,274,Fewer than 30 watchers,,0,1,1,0,0,,1196
8561806,Princha Khen,1152,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1197
16023914,Roman Catholic Diocese of Cartago,1112,unprotected,,177,Fewer than 30 watchers,,2,0,6,0,0,,1198
30211629,Sieglseen,1089,unprotected,,39,Fewer than 30 watchers,,0,5,1,0,0,,1199
48988639,Juliana Castro (volleyball),959,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1200
47163245,Laz River,925,unprotected,,25,Fewer than 30 watchers,,0,0,6,0,0,,1201
47147392,Hotaru River,625,unprotected,,24,Fewer than 30 watchers,,0,0,3,0,0,,1202
50225375,Dandamudi Sumathi,247,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1203
41050158,Brayford Radio,194,unprotected,,0,Fewer than 30 watchers,,0,0,,,,,1204
28604838,(I Only Know Him) In The Dark,698,sysop, infinity,42,Fewer than 30 watchers,,0,2,15,0,0,,1205
21294731,*NSYNC,151861,sysop, infinity,108,53,4,0,698,8,0,0,5,1206
38192437,100 Players Who Shook The Kop,84274,sysop, infinity,44,Fewer than 30 watchers,,0,482,5,0,0,,1207
20540800,14 MARATHA LI,660,sysop, infinity,52,Fewer than 30 watchers,,0,1,4,0,0,,1208
21492121,1804 Squadron ATC,1352,sysop, infinity,83,Fewer than 30 watchers,,0,4,38,0,0,,1209
39026519,1984 Sikh genocide,5082,sysop, infinity,34,60,6,0,27,5,0,0,,1210
19028722,2006 Israel-Lebanon conflict,74619,sysop, infinity,77,1002,1001,0,289,10,0,0,3,1211
22381820,2008 Beijing Drum Tower incident during the Olympic Games,444,sysop, infinity,47,Fewer than 30 watchers,,0,0,2,0,0,,1212
19381355,"2008 Chatsworth, California train collision",770,sysop, infinity,45,Fewer than 30 watchers,,0,0,5,0,0,,1213
19375895,2008 Chatsworth Metrolink collision,1023,sysop, infinity,46,Fewer than 30 watchers,,0,0,4,0,0,,1214
19381993,2008 Summer Olympics Opening Ceremony,26357,sysop, infinity,83,53,53,0,596,3,0,0,2,1215
19389590,2008 Summer Olympics medal count,3560,sysop, infinity,46,71,71,0,490,3,0,0,,1216
23502197,2009 Honduran crisis,651,sysop, infinity,49,Fewer than 30 watchers,,0,0,5,0,0,,1217
21435090,2009 Tampa Bay Devil Rays season,864,sysop, infinity,41,Fewer than 30 watchers,,0,2,13,0,0,,1218
27579675,2010 Cumbria Shootings,309,sysop, infinity,31,Fewer than 30 watchers,,0,12,14,0,0,,1219
24230015,2010 Tampa Bay Devil Rays season,590,sysop, infinity,40,Fewer than 30 watchers,,0,0,14,0,0,,1220
31858060,2011 MotoGP Season,504,sysop, infinity,54,Fewer than 30 watchers,,0,0,103,0,0,,1221
34484872,2012 MotoGP Season,2400,sysop, infinity,54,Fewer than 30 watchers,,0,10,2,0,0,,1222
35145673,2012 Stanley Cup Final,4888,sysop, infinity,37,Fewer than 30 watchers,,0,16,3,0,0,,1223
39323115,2013 Stanley Cup Final,6154,sysop, infinity,69,Fewer than 30 watchers,,0,4,2,0,0,,1224
39323148,2013 Stanley Cup finals,1433,sysop, infinity,69,Fewer than 30 watchers,,0,2,2,0,0,2,1225
42486163,2014 Stanley Cup Final,8727,sysop, infinity,69,Fewer than 30 watchers,,0,10,3,0,0,,1226
42486165,2014 Stanley Cup finals,851,sysop, infinity,69,Fewer than 30 watchers,,0,0,3,0,0,2,1227
46347018,2015 Semenyih helicopter crash,4619,sysop, infinity,109,Fewer than 30 watchers,,0,3,53,0,0,3,1228
46633275,2015 Stanley Cup Final,4571,sysop, infinity,69,Fewer than 30 watchers,,0,1,2,0,0,,1229
46633273,2015 Stanley Cup finals,1238,sysop, infinity,69,Fewer than 30 watchers,,0,0,2,0,0,2,1230
50537909,2016 Stanley Cup Final,7557,sysop, infinity,69,Fewer than 30 watchers,,0,6,2,0,0,,1231
50537912,2016 Stanley Cup finals,1015,sysop, infinity,69,Fewer than 30 watchers,,0,1,2,0,0,2,1232
51189151,2017 Formula One Season,21189,sysop, infinity,113,Fewer than 30 watchers,,0,45,15,0,0,5,1233
54017803,2017 Stanley Cup Final,2876,sysop, infinity,69,Fewer than 30 watchers,,0,1,2,0,0,,1234
57231378,2018 George Tooke Shield,21743,sysop, infinity,76,Fewer than 30 watchers,,0,1,26,0,0,3,1235
57390536,2018 Stanley Cup Final,3776,sysop, infinity,69,Fewer than 30 watchers,,0,5,2,0,0,,1236
60583885,2019 Stanley Cup Final,2692,sysop, infinity,69,Fewer than 30 watchers,,0,6,2,0,0,,1237
14478616,2girls1cup,9463,sysop, infinity,49,Fewer than 30 watchers,,0,56,5,0,0,,1238
44606946,32%2F16 bit C programming,608,sysop, infinity,38,Fewer than 30 watchers,,0,0,11,0,0,,1239
25086382,404 (error message),579,sysop, infinity,22,Fewer than 30 watchers,,0,1,3,0,0,,1240
575206,404 Error,10310,sysop, infinity,22,Fewer than 30 watchers,,0,0,6,0,0,,1241
265410,404 File Not Found,1843,sysop, infinity,22,Fewer than 30 watchers,,0,0,10,0,0,,1242
4249706,404 Not Found,6038,sysop, infinity,22,Fewer than 30 watchers,,0,24,7,0,0,,1243
3785409,404 Page Not Found,1718,sysop, infinity,22,Fewer than 30 watchers,,0,1,5,0,0,,1244
19752669,4 Stroke Internal Combustion Engine,1269,sysop, infinity,32,Fewer than 30 watchers,,0,1,25,0,0,,1245
33817716,50%2F50 Twin,13655,sysop, infinity,49,Fewer than 30 watchers,,0,137,71,0,0,,1246
27195641,5 Hour Energy,4387,sysop, infinity,27,Fewer than 30 watchers,,0,86,3,0,0,,1247
12665294,7 Day Theory,4409,sysop, infinity,73,Fewer than 30 watchers,,0,9,3,0,0,,1248
23826475,808s & Heartbreak (Kanye West album),1040,sysop, infinity,72,Fewer than 30 watchers,,0,45,3,0,0,,1249
19390322,808s and Heartbreak,21061,sysop, infinity,31,Fewer than 30 watchers,,0,177,7,0,0,,1250
44756639,89.1 Ken's FM,599,sysop, infinity,18,Fewer than 30 watchers,,0,0,16,0,0,,1251
192666,9%2F11 domestic complicity conspiracy theories,3751,sysop, infinity,60,39,39,0,5,435,0,0,,1252
10838473,A.C.M.,1657,sysop, infinity,39,Fewer than 30 watchers,,0,1,6,0,0,,1253
30680986,A. Scott Connelly,2994,sysop, infinity,20,Fewer than 30 watchers,,0,11,4,0,0,,1254
31489577,ACE Flight 22,1920,sysop, infinity,95,Fewer than 30 watchers,,0,1,6,0,0,3,1255
15417870,AGENDA,1893,sysop, infinity,52,Fewer than 30 watchers,,0,6,2,0,0,2,1256
51057744,AJIO,217612,sysop, infinity,28,Fewer than 30 watchers,,0,1490,61,0,0,,1257
42272970,AP.9,2431,sysop, infinity,23,Fewer than 30 watchers,,0,3,2,0,0,,1258
42071117,AP.9 (rapper),8004,sysop, infinity,39,Fewer than 30 watchers,,0,1,3,0,0,,1259
27697087,API (redirects and miscellaneous),114,sysop, infinity,17,192,192,0,0,54,0,0,,1260
19523758,ARTICLE,3728,sysop, infinity,53,Fewer than 30 watchers,,0,13,4,0,0,2,1261
15909519,ASIO File,2904,sysop, infinity,59,Fewer than 30 watchers,,0,1,145,0,0,,1262
42598,AT&T Inc.,327128,sysop, infinity,3063,42,8,6,936,411,1,1,,1263
52532224,"A Girl, A Bottle, A Boat",7465,sysop, infinity,80,Fewer than 30 watchers,,0,14,3,0,0,2,1264
15545928,A Girl Like Me (Rihanna album),12213,sysop, infinity,76,Fewer than 30 watchers,,0,55,5,0,0,2,1265
23855404,A Human Body,5357,sysop, 2021-12-31T03:53:30Z,75,Fewer than 30 watchers,,0,87,33,0,0,3,1266
19233774,A Message,4646,sysop, infinity,17,Fewer than 30 watchers,,0,11,2,0,0,,1267
29883682,A Personal Appeal,628,sysop, infinity,25,Fewer than 30 watchers,,0,0,18,0,0,,1268
19594696,Abdullah bin Abdul Aziz Al Saud,75289,sysop, infinity,38,40,40,0,13,2,0,0,,1269
12416516,Abhilasha Jeyarajah,1378,sysop, infinity,52,Fewer than 30 watchers,,0,2,10,0,0,,1270
56049424,Abridged series,2167,sysop, infinity,40,Fewer than 30 watchers,,0,44,2,0,0,,1271
42483481,Accession of Crimea to the Russian Federation,33806,sysop, infinity,76,43,43,0,77,12,0,0,,1272
43220405,Adam Foroush,1386,sysop, infinity,29,Fewer than 30 watchers,,0,0,13,0,0,,1273
18121682,Adam Jones (football),4740,sysop, infinity,44,30,30,0,16,19,0,0,,1274
37936120,Adam Peter Lanza,6677,sysop, infinity,80,Fewer than 30 watchers,,0,46,3,0,0,,1275
43761838,Add Me,10987,sysop, infinity,36,Fewer than 30 watchers,,0,251,29,0,0,,1276
47834329,Adderbury Park F.C.,2688,sysop, infinity,48,Fewer than 30 watchers,,0,5,142,0,0,,1277
33789219,Adel al-Jubeir assassination plot,12644,sysop, infinity,50,Fewer than 30 watchers,,0,47,5,0,0,,1278
45630058,Administrative republic,7715,sysop, infinity,50,88,62,0,10,10,0,0,,1279
15629527,Admiral DeGill,479,sysop, infinity,60,Fewer than 30 watchers,,0,2,5,0,0,,1280
51390833,Adrianna,5733,sysop, infinity,71,Fewer than 30 watchers,,0,32,4,0,0,3,1281
2289144,Adytum,7638,sysop, infinity,20,Fewer than 30 watchers,,0,33,60,0,0,,1282
21052157,Aelita Schaeffer,3521,sysop, infinity,89,Fewer than 30 watchers,,0,24,31,0,0,4,1283
21188594,Aeris Gainsborough,6528,sysop, infinity,65,Fewer than 30 watchers,,0,30,7,0,0,,1284
14671865,Aggrotech,113054,sysop, infinity,80,Fewer than 30 watchers,,0,650,11,0,0,2,1285
54359,Agnostic,2616227,sysop, infinity,47,Fewer than 30 watchers,,0,20577,9,0,0,,1286
18984368,Ahmadoba,549,sysop, infinity,24,Fewer than 30 watchers,,0,0,12,0,0,,1287
37013054,Ahren Stringer,6492,sysop, 2021-11-02T18:38:31Z,52,Fewer than 30 watchers,,0,74,27,0,0,2,1288
655868,Ahwaz,54470,sysop, infinity,41,Fewer than 30 watchers,,0,328,27,0,0,,1289
30679835,Ain't Nobody (Clare Maguire song),4395,sysop, infinity,172,Fewer than 30 watchers,,0,21,31,0,0,2,1290
31230466,Air Nomads,28969,sysop, infinity,18,34,34,0,332,1248,0,0,,1291
28869420,Akari Hinomoto,1694,sysop, infinity,79,Fewer than 30 watchers,,0,5,16,0,0,,1292
29433576,Al Gore III,16989,sysop, infinity,73,40,40,0,29,422,0,0,2,1293
21218664,Al Mahbes,16338,sysop, 2021-08-20T02:12:23Z,571,Fewer than 30 watchers,,2,382,85,15,7,8,1294
20598561,Al Yankovic,28941,sysop, infinity,33,Fewer than 30 watchers,,0,210,3,0,0,,1295
21076800,Alcatraz,337933,sysop, infinity,29,Fewer than 30 watchers,,0,2251,2,0,0,,1296
19388408,Alcohol free beer,3995,sysop, infinity,30,Fewer than 30 watchers,,0,19,3,0,0,,1297
